Rk,Player,Pos,Age,Tm,G▼,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
126,Gerald Green\greenge01,SG,33,HOU,73,1473,11.4,.555,.763,.118,2.2,11.7,6.8,4.1,1.1,1.6,8.3,19.5,,0.9,1.0,1.9,.061,,-0.2,-1.5,-1.7,0.1
127,Shaquille Harrison\harrish01,SG,25,CHI,73,1430,12.4,.494,.209,.289,2.5,14.5,8.4,14.1,3.0,1.8,11.1,16.5,,-0.1,1.6,1.4,.048,,-2.8,1.5,-1.3,0.2
128,Jonas Jerebko\jerebjo01,PF,31,GSW,73,1218,13.5,.588,.530,.225,6.6,18.1,12.6,10.1,1.1,1.2,9.9,15.2,,2.1,1.2,3.3,.130,,-0.3,-0.4,-0.7,0.4
129,Malik Monk\monkma01,SG,20,CHO,73,1258,11.8,.518,.563,.174,1.3,10.6,5.9,14.3,1.4,1.3,12.0,24.6,,-0.4,0.7,0.3,.012,,-1.3,-1.7,-3.0,-0.3
130,Julius Randle\randlju01,PF,24,NOP,73,2232,21.0,.600,.179,.447,7.6,21.6,14.7,15.8,1.1,1.6,13.8,27.8,,4.2,1.9,6.1,.131,,2.1,-0.6,1.5,2.0
131,Josh Richardson\richajo01,SG,25,MIA,73,2539,14.0,.536,.448,.225,2.3,8.8,5.5,17.9,1.5,1.2,9.1,20.9,,3.0,2.6,5.6,.106,,0.1,0.2,0.3,1.5
132,Evan Turner\turneev01,PG,30,POR,73,1605,11.6,.504,.117,.239,2.5,18.9,10.9,23.6,1.0,0.9,18.9,15.9,,0.5,1.5,2.0,.060,,-1.8,0.5,-1.3,0.3
133,Russell Westbrook\westbru01,PG,30,OKC,73,2630,21.1,.501,.279,.306,4.1,28.3,15.8,46.5,2.5,1.1,16.3,30.9,,1.8,5.0,6.8,.124,,2.8,2.4,5.2,4.7
134,Andrew Wiggins\wiggian01,SF,23,MIN,73,2543,12.4,.493,.288,.245,3.5,11.4,7.4,10.9,1.3,1.6,9.3,24.4,,-0.6,1.3,0.6,.012,,-1.2,-1.8,-3.0,-0.6
135,Giannis Antetokounmpo\antetgi01,PF,24,MIL,72,2358,30.9,.644,.163,.550,7.3,30.0,19.3,30.3,1.8,3.9,14.8,32.3,,8.9,5.5,14.4,.292,,6.3,4.1,10.4,7.4
136,Thomas Bryant\bryanth01,C,21,WAS,72,1496,21.0,.674,.197,.273,8.1,25.1,16.5,9.3,0.8,3.8,9.6,17.6,,4.3,1.3,5.6,.178,,2.3,-0.3,2.0,1.5
137,Luka Dončić\doncilu01,SG,19,DAL,72,2318,19.6,.545,.433,.409,4.0,21.9,13.0,31.6,1.6,0.9,15.0,30.5,,2.1,2.8,4.9,.101,,3.6,0.3,3.9,3.4
138,Gordon Hayward\haywago01,PF,28,BOS,72,1863,15.6,.575,.364,.294,2.9,15.5,9.2,18.4,1.6,1.1,12.8,19.0,,2.6,2.3,4.9,.126,,0.4,0.4,0.8,1.3
139,Rodney Hood\hoodro01,SG,26,TOT,72,1893,12.3,.545,.352,.231,1.4,7.9,4.6,10.0,1.5,0.5,6.9,18.1,,2.1,0.5,2.6,.065,,-1.2,-0.8,-2.0,0.0
140,Alfonzo McKinnie\mckinal01,SF,26,GSW,72,1003,11.2,.569,.429,.175,9.0,16.9,13.1,4.0,0.9,1.3,9.2,13.9,,1.2,0.9,2.1,.100,,-2.2,-1.3,-3.5,-0.4
141,Jusuf Nurkić\nurkiju01,C,24,POR,72,1974,23.4,.570,.035,.442,13.4,26.7,20.2,17.9,1.7,4.2,14.6,24.7,,4.4,3.3,7.8,.189,,2.1,1.7,3.7,2.8
142,Dwyane Wade\wadedw01,SG,37,MIA,72,1885,15.8,.510,.272,.243,3.9,12.2,8.0,26.5,1.5,1.8,13.5,27.9,,0.1,2.3,2.4,.061,,0.8,-0.2,0.6,1.2
143,Hassan Whiteside\whiteha01,C,29,MIA,72,1674,23.5,.564,.024,.357,16.3,35.6,25.9,5.6,1.3,7.3,11.0,22.6,,2.3,4.0,6.3,.180,,1.1,1.2,2.3,1.8
144,Deandre Ayton\aytonde01,C,20,PHO,71,2183,20.5,.608,.005,.217,11.1,26.1,18.5,9.6,1.3,2.6,11.7,21.2,,4.1,1.7,5.8,.128,,1.3,-1.1,0.2,1.2
145,Yogi Ferrell\ferreyo01,PG,25,SAC,71,1067,12.7,.550,.423,.190,1.2,9.5,5.3,17.0,1.6,0.3,9.5,16.3,,1.3,0.6,1.9,.087,,-1.0,-0.4,-1.4,0.2
146,Maxi Kleber\klebima01,PF,27,DAL,71,1502,13.1,.579,.565,.192,6.5,16.9,11.7,6.8,1.2,4.4,11.4,13.5,,1.6,1.8,3.5,.111,,-0.8,1.2,0.4,0.9
147,Jake Layman\laymaja01,SF,24,POR,71,1327,13.5,.594,.427,.167,4.6,12.6,8.7,5.6,1.1,1.8,9.2,15.9,,1.9,1.2,3.1,.111,,-0.1,-0.3,-0.5,0.5
148,Bogdan Bogdanović\bogdabo01,SG,26,SAC,70,1947,14.1,.530,.431,.188,2.1,11.0,6.4,19.3,1.7,0.7,11.1,22.3,,1.3,1.4,2.7,.067,,-0.1,-0.6,-0.6,0.7
149,Mike Conley\conlemi01,PG,31,MEM,70,2342,21.4,.569,.380,.363,1.9,9.7,5.7,33.4,2.0,0.9,9.1,27.3,,5.7,2.3,8.0,.164,,4.6,0.1,4.7,3.9
150,Taj Gibson\gibsota01,PF,33,MIN,70,1686,17.8,.612,.063,.330,10.8,18.3,14.5,7.3,1.5,2.0,10.6,17.2,,3.7,1.4,5.1,.144,,0.3,-0.4,-0.1,0.8
151,Juan Hernangómez\hernaju01,PF,23,DEN,70,1358,11.0,.580,.576,.274,5.1,16.1,10.6,5.3,1.0,1.6,9.5,12.2,,1.6,1.4,3.0,.105,,-0.9,-0.2,-1.1,0.3
152,Richaun Holmes\holmeri01,C,25,PHO,70,1184,20.7,.647,.000,.479,10.6,20.5,15.5,7.9,1.7,5.6,10.5,17.9,,3.1,1.1,4.3,.173,,0.1,0.5,0.6,0.8
153,Kyle Korver\korveky01,SG-PF,37,TOT,70,1334,11.2,.582,.720,.151,0.7,12.4,6.6,8.9,0.9,0.7,10.3,18.5,,1.0,1.3,2.3,.082,,-0.2,-0.3,-0.5,0.5
154,Kyle Kuzma\kuzmaky01,PF,23,LAL,70,2314,14.0,.546,.388,.230,2.7,14.1,8.5,11.5,0.8,0.9,10.0,23.8,,1.2,1.9,3.1,.065,,-0.2,-1.2,-1.4,0.4
155,CJ McCollum\mccolcj01,SG,27,POR,70,2375,17.0,.553,.358,.154,2.9,9.7,6.3,13.8,1.1,0.9,7.4,25.5,,4.0,1.7,5.6,.114,,2.1,-1.0,1.0,1.8
156,Paul Millsap\millspa01,PF,33,DEN,70,1895,17.9,.570,.239,.374,8.7,20.2,14.4,10.6,2.2,2.5,10.9,19.6,,3.2,2.9,6.1,.155,,0.7,1.0,1.7,1.8
157,Trevor Ariza\arizatr01,SF,33,TOT,69,2349,12.0,.534,.590,.223,2.3,15.2,8.6,14.8,1.8,0.7,11.6,16.6,,1.3,1.2,2.5,.052,,-0.7,-0.6,-1.3,0.4
158,Stephen Curry\curryst01,PG,30,GSW,69,2331,24.4,.641,.604,.214,2.2,14.2,8.4,24.2,1.9,0.9,11.6,30.4,,7.2,2.5,9.7,.199,,7.1,-0.5,6.6,5.1
159,Tyreke Evans\evansty01,SG,29,IND,69,1402,11.5,.483,.327,.242,2.7,13.0,7.9,17.5,2.0,1.1,13.9,26.4,,-1.7,2.0,0.3,.010,,-2.4,-0.3,-2.7,-0.2
160,Rudy Gay\gayru01,PF,32,SAS,69,1842,17.5,.583,.247,.197,3.8,23.9,13.9,14.7,1.4,1.6,12.3,22.1,,2.2,2.2,4.4,.115,,0.8,0.6,1.4,1.6
161,DeAndre Jordan\jordade01,C,30,TOT,69,2047,19.0,.674,.000,.592,11.7,35.2,23.5,11.6,1.0,3.0,21.4,15.0,,4.0,3.1,7.1,.167,,0.8,1.3,2.1,2.1
162,Wesley Matthews\matthwe02,SF-SG,32,TOT,69,2091,10.3,.546,.577,.234,1.7,7.1,4.4,11.1,1.3,0.7,10.6,17.8,,1.1,1.5,2.7,.062,,-1.4,-0.5,-1.8,0.1
163,Darius Miller\milleda01,SF,28,NOP,69,1757,8.4,.550,.752,.147,0.8,6.6,3.8,10.4,1.1,1.1,10.3,13.4,,1.1,0.6,1.6,.045,,-2.1,-0.8,-2.9,-0.4
164,Kelly Oubre Jr.\oubreke01,SF,23,TOT,69,1935,15.2,.551,.401,.290,4.0,14.6,9.2,6.8,2.1,2.5,9.8,23.2,,0.9,1.3,2.2,.054,,-0.3,-0.9,-1.2,0.4
165,Jordan Bell\belljo01,C,24,GSW,68,788,12.9,.531,.010,.214,7.8,16.7,12.5,12.3,1.2,5.4,16.7,13.7,,0.5,1.1,1.6,.096,,-2.2,1.3,-0.9,0.2
166,Spencer Dinwiddie\dinwisp01,PG,25,BRK,68,1914,16.3,.580,.447,.430,1.4,7.6,4.6,25.6,1.0,0.7,13.4,24.9,,3.5,1.4,4.8,.121,,1.4,-0.8,0.6,1.3
167,Danilo Gallinari\gallida01,SF,30,LAC,68,2059,21.0,.633,.421,.459,2.9,18.1,10.7,13.2,1.1,0.9,8.5,23.8,,6.4,1.8,8.2,.191,,4.9,-0.5,4.3,3.3
168,Eric Gordon\gordoer01,SG,30,HOU,68,2158,12.2,.549,.640,.162,0.9,6.9,3.8,9.4,0.9,1.1,8.2,22.0,,1.7,1.0,2.6,.059,,0.5,-1.8,-1.3,0.4
169,Devin Harris\harride01,PG,35,DAL,68,1071,10.7,.527,.576,.386,1.2,9.9,5.6,16.7,1.6,1.3,12.1,18.5,,0.6,0.9,1.5,.068,,-2.6,0.4,-2.2,-0.1
170,Al Horford\horfoal01,C,32,BOS,68,1973,20.2,.605,.281,.131,6.5,18.3,12.4,21.2,1.4,3.9,11.8,18.9,,4.5,2.9,7.5,.181,,3.3,1.9,5.1,3.6
171,Andre Iguodala\iguodan01,SF,35,GSW,68,1578,13.1,.587,.477,.222,3.4,13.2,8.5,16.8,1.8,2.7,13.6,10.4,,2.4,1.8,4.2,.129,,0.1,1.7,1.8,1.5
172,Wesley Iwundu\iwundwe01,SF,24,ORL,68,1233,8.7,.531,.288,.376,3.2,13.0,8.0,7.9,1.1,1.5,12.1,12.8,,0.5,1.4,1.9,.073,,-3.8,0.6,-3.2,-0.4
173,Tyus Jones\jonesty01,PG,22,MIN,68,1560,13.7,.491,.283,.155,1.6,7.7,4.6,28.3,2.5,0.3,9.0,14.1,,2.1,0.9,3.0,.091,,-0.9,0.3,-0.6,0.6
174,Zaza Pachulia\pachuza01,C,34,DET,68,878,13.7,.539,.021,.642,11.9,21.5,16.5,14.7,1.7,1.6,18.7,15.0,,1.1,1.3,2.3,.128,,-2.8,1.6,-1.2,0.2
175,Ricky Rubio\rubiori01,PG,28,UTA,68,1899,14.0,.520,.348,.312,1.9,11.8,6.9,32.1,2.3,0.4,17.8,22.7,,0.9,2.8,3.7,.095,,-1.0,0.8,-0.2,0.9
176,Nik Stauskas\stausni01,SG,25,TOT,68,1015,10.9,.545,.556,.189,1.9,11.7,6.8,11.1,1.0,0.6,12.2,17.6,,0.6,0.5,1.1,.052,,-0.7,-1.2,-1.9,0.0
177,Lance Stephenson\stephla01,SG,28,LAL,68,1123,11.8,.529,.456,.169,3.0,16.5,9.9,17.3,1.7,0.5,15.6,20.3,,-0.1,1.2,1.1,.049,,-1.6,0.1,-1.5,0.1
178,Noah Vonleh\vonleno01,PF,23,NYK,68,1722,13.9,.561,.311,.355,6.7,25.8,16.0,11.1,1.3,2.5,14.7,14.8,,1.5,1.7,3.2,.090,,-1.2,0.5,-0.7,0.6
179,OG Anunoby\anunoog01,SF,21,TOR,67,1352,9.8,.544,.500,.153,4.8,10.8,7.9,4.7,1.6,1.3,11.3,15.5,,0.3,1.7,2.0,.070,,-2.4,0.1,-2.4,-0.1
180,Kent Bazemore\bazemke01,SG,29,ATL,67,1643,11.9,.507,.434,.253,2.3,14.6,8.3,13.5,2.5,2.2,13.6,22.0,,-0.7,1.4,0.7,.021,,-2.5,0.2,-2.3,-0.1
181,Clint Capela\capelca01,C,24,HOU,67,2249,23.8,.658,.000,.357,14.4,27.6,20.8,7.1,1.0,3.9,10.0,18.2,,7.8,3.0,10.8,.230,,3.3,-0.3,3.0,2.8
182,DeMarre Carroll\carrode01,PF,32,BRK,67,1703,12.1,.546,.539,.421,4.2,17.3,10.8,7.2,0.9,0.5,9.7,18.6,,1.5,1.6,3.1,.088,,-0.9,-0.6,-1.5,0.2
183,Josh Hart\hartjo01,SG,23,LAL,67,1715,9.3,.526,.591,.172,2.2,12.6,7.5,7.0,1.7,1.9,10.4,13.5,,0.2,1.9,2.1,.059,,-2.3,1.0,-1.3,0.3
184,Jrue Holiday\holidjr01,SG,28,NOP,67,2402,19.4,.555,.313,.234,3.3,11.0,7.2,31.8,2.1,1.8,14.1,25.4,,3.5,1.9,5.4,.108,,3.1,-0.1,3.0,3.1
185,Ersan İlyasova\ilyaser01,PF,31,MIL,67,1231,11.6,.548,.420,.194,8.2,16.2,12.5,5.5,1.2,1.4,10.4,15.7,,1.2,1.9,3.0,.119,,-2.4,0.1,-2.3,-0.1
186,Kyrie Irving\irvinky01,PG,26,BOS,67,2214,24.3,.592,.350,.197,3.4,12.7,8.1,35.0,2.2,1.4,11.3,29.6,,6.2,2.9,9.1,.197,,6.0,1.1,7.2,5.1
187,Enes Kanter\kanteen01,C,26,TOT,67,1640,22.3,.594,.050,.288,16.4,26.1,21.1,12.1,0.9,1.3,13.3,23.1,,3.9,1.6,5.4,.159,,2.5,-1.5,1.0,1.2
188,Larry Nance Jr.\nancela02,C,26,CLE,67,1795,18.6,.583,.205,.280,10.0,24.9,17.1,17.8,2.8,1.9,15.3,15.5,,3.3,1.6,4.9,.131,,1.0,1.4,2.4,2.0
189,Derrick White\whitede01,PG,24,SAS,67,1728,14.8,.555,.262,.227,2.2,13.3,7.8,21.0,1.9,2.3,14.0,17.7,,1.7,1.9,3.6,.101,,-0.4,1.3,0.9,1.3
190,Draymond Green\greendr01,PF,28,GSW,66,2065,12.9,.526,.391,.216,3.2,20.8,12.4,26.8,2.2,2.8,26.8,13.1,,1.1,3.2,4.3,.100,,-1.3,2.7,1.4,1.8
191,Stanley Johnson\johnsst04,SF,22,TOT,66,1208,9.6,.485,.489,.145,3.0,16.9,9.7,10.6,2.4,1.0,14.7,19.4,,-1.1,1.6,0.5,.021,,-3.1,0.9,-2.2,0.0
192,Rodney McGruder\mcgruro01,SG,27,MIA,66,1550,9.4,.510,.488,.156,4.1,12.2,8.2,10.3,1.1,0.7,11.5,15.4,,0.4,1.6,1.9,.059,,-2.2,-0.1,-2.3,-0.1
193,Mitchell Robinson\robinmi01,C,20,NYK,66,1360,22.0,.692,.000,.464,13.3,19.4,16.3,4.2,1.8,10.0,9.1,12.1,,4.0,2.2,6.1,.217,,0.1,2.4,2.5,1.6
194,Daniel Theis\theisda01,C,26,BOS,66,908,17.0,.624,.252,.286,10.2,16.2,13.2,10.5,1.1,4.1,9.9,15.8,,2.3,1.3,3.5,.188,,-0.8,0.9,0.0,0.5
195,Justise Winslow\winslju01,SF,22,MIA,66,1959,12.8,.513,.342,.183,3.4,15.9,9.6,21.9,1.8,0.9,14.9,20.8,,0.2,2.6,2.8,.067,,-1.3,0.7,-0.6,0.7
196,Jimmy Butler\butleji01,SF-SG,29,TOT,65,2185,20.2,.571,.213,.404,6.0,10.5,8.3,18.0,2.7,1.4,8.2,22.3,,5.4,2.5,7.9,.173,,2.8,0.9,3.7,3.2
197,JaMychal Green\greenja01,PF,28,TOT,65,1371,14.7,.587,.370,.212,8.3,24.3,16.4,5.8,1.6,2.3,14.3,19.4,,0.9,1.9,2.9,.101,,-1.3,-0.4,-1.7,0.1
198,Tim Hardaway Jr.\hardati02,SG,26,TOT,65,2057,13.6,.527,.480,.278,1.7,9.8,5.7,12.8,1.3,0.3,8.6,25.4,,1.0,0.9,1.8,.043,,-0.1,-2.0,-2.0,0.0
199,Kyle Lowry\lowryky01,PG,32,TOR,65,2213,16.5,.562,.613,.263,2.1,12.9,7.6,34.8,2.0,1.2,18.1,19.6,,3.6,3.0,6.6,.144,,1.7,0.6,2.3,2.4
200,Anthony Tolliver\tollian01,PF,33,MIN,65,1079,8.6,.571,.830,.232,1.5,16.2,8.8,5.5,0.8,1.7,11.2,12.5,,0.6,0.5,1.2,.052,,-1.7,-0.7,-2.4,-0.1
201,Devin Booker\bookede01,SG,22,PHO,64,2242,20.2,.584,.330,.362,1.9,11.3,6.5,34.1,1.2,0.5,15.4,32.9,,3.3,0.3,3.5,.076,,3.3,-2.3,1.0,1.7
202,Malcolm Brogdon\brogdma01,SG,26,MIL,64,1832,17.8,.614,.326,.203,3.8,11.7,8.0,16.2,1.2,0.6,10.0,20.7,,4.2,2.3,6.5,.171,,2.0,0.1,2.2,1.9
203,Alec Burks\burksal01,SG,27,TOT,64,1375,12.7,.523,.354,.297,2.3,17.0,9.4,13.7,1.4,1.3,10.8,19.0,,0.7,0.8,1.5,.052,,-0.6,-0.7,-1.2,0.3
204,Jamal Crawford\crawfja01,SG,38,PHO,64,1211,11.7,.522,.461,.251,0.7,7.2,3.9,27.7,1.3,0.8,16.9,20.8,,0.1,0.0,0.2,.006,,-1.1,-2.8,-3.9,-0.6
205,Dante Cunningham\cunnida01,PF,31,SAS,64,928,10.2,.585,.411,.114,5.7,16.3,11.0,6.8,1.4,1.2,11.7,8.9,,1.0,0.9,1.9,.097,,-1.3,0.6,-0.6,0.3
206,Dewayne Dedmon\dedmode01,C,29,ATL,64,1609,16.0,.602,.413,.215,6.7,25.0,15.7,8.1,2.0,3.8,12.7,16.7,,2.1,1.9,4.0,.119,,-0.3,0.8,0.5,1.0
207,Cheick Diallo\diallch01,PF,22,NOP,64,896,17.5,.644,.015,.247,8.8,29.3,19.2,5.1,1.5,3.0,14.0,16.0,,1.4,1.2,2.6,.140,,-1.1,0.1,-0.9,0.2
208,Joel Embiid\embiijo01,C,24,PHI,64,2154,26.1,.593,.219,.541,8.1,34.0,21.4,18.4,1.0,4.4,13.2,33.3,,4.9,3.8,8.7,.194,,4.0,0.9,4.9,3.8
209,Michael Kidd-Gilchrist\kiddgmi01,PF,25,CHO,64,1179,13.3,.553,.142,.370,7.9,14.8,11.3,7.4,1.3,2.9,10.0,15.7,,1.5,1.0,2.5,.100,,-2.3,-0.1,-2.4,-0.1
210,Shaun Livingston\livinsh01,PG,33,GSW,64,967,11.7,.555,.010,.243,4.9,7.9,6.5,14.8,1.5,2.3,14.1,12.0,,1.2,0.9,2.0,.101,,-1.7,0.7,-1.0,0.2
211,Trey Lyles\lylestr01,PF,23,DEN,64,1120,12.7,.500,.404,.234,4.2,19.6,11.9,11.3,1.3,1.8,11.1,23.4,,-0.2,1.4,1.2,.050,,-1.8,-0.7,-2.4,-0.1
212,Thon Maker\makerth01,C-PF,21,TOT,64,972,11.3,.530,.571,.313,4.5,17.4,11.0,6.3,1.0,4.4,9.8,14.8,,0.5,1.5,2.0,.099,,-2.2,1.0,-1.2,0.2
213,Mike Muscala\muscami01,PF,27,TOT,64,1306,10.8,.564,.709,.235,4.7,14.7,9.8,7.7,0.8,2.3,10.8,14.3,,1.2,1.2,2.5,.091,,-0.8,-0.3,-1.1,0.3
214,Jabari Parker\parkeja01,PF,23,TOT,64,1724,15.5,.560,.260,.246,4.9,21.8,13.3,14.1,1.3,1.5,15.4,24.6,,0.1,1.3,1.4,.039,,-0.7,-0.9,-1.5,0.2
215,Sindarius Thornwell\thornsi01,SG,24,LAC,64,313,5.2,.485,.306,.694,1.7,12.8,7.5,7.2,2.1,1.8,23.8,11.3,,-0.3,0.3,0.0,.004,,-5.8,1.0,-4.7,-0.2
216,Allonzo Trier\trieral01,SG,23,NYK,64,1459,12.2,.564,.255,.431,2.2,12.2,7.1,12.9,0.9,0.8,15.8,21.5,,0.4,0.5,0.9,.030,,-1.6,-1.5,-3.1,-0.4
217,Fred VanVleet\vanvlfr01,PG,24,TOR,64,1760,13.7,.539,.493,.192,1.3,8.7,5.1,23.9,1.6,0.9,11.2,17.9,,2.4,1.9,4.3,.117,,0.4,0.1,0.5,1.1
218,Avery Bradley\bradlav01,SG,28,TOT,63,1905,7.6,.496,.403,.082,2.5,7.3,4.9,11.8,1.0,0.7,12.4,16.2,,-0.6,1.0,0.3,.009,,-2.8,-0.9,-3.7,-0.8
219,Reggie Bullock\bullore01,SG,27,TOT,63,1879,10.5,.563,.662,.143,1.2,8.8,4.9,10.1,1.0,0.5,9.3,15.8,,1.6,1.4,3.1,.078,,-0.7,-0.4,-1.1,0.4
220,Luke Kennard\kennalu01,SG,22,DET,63,1437,11.9,.560,.517,.117,0.9,13.5,7.0,12.3,0.9,0.6,9.4,18.1,,1.3,1.3,2.5,.085,,-0.4,-0.6,-1.1,0.3
221,Rodions Kurucs\kurucro01,SF,20,BRK,63,1294,11.0,.545,.410,.205,4.6,15.4,10.0,6.0,1.5,1.5,13.6,18.4,,0.1,1.5,1.6,.059,,-2.9,0.3,-2.6,-0.2
222,Zach LaVine\lavinza01,SG,23,CHI,63,2171,18.7,.574,.283,.330,2.0,12.9,7.4,22.6,1.3,1.0,14.2,30.5,,1.7,1.1,2.8,.062,,2.4,-1.6,0.8,1.5
223,Patrick Patterson\pattepa01,PF,29,OKC,63,861,8.1,.493,.626,.137,4.9,13.0,8.8,4.6,0.9,1.3,8.7,12.0,,0.2,0.9,1.1,.064,,-2.0,-0.4,-2.5,-0.1
224,Marvin Bagley III\baglema01,PF,19,SAC,62,1567,18.9,.562,.136,.371,10.4,20.8,15.5,5.9,1.0,3.2,10.7,24.2,,2.0,1.6,3.6,.110,,0.5,-1.5,-1.0,0.4
225,Iman Shumpert\shumpim01,SG,28,TOT,62,1481,9.1,.499,.612,.101,1.9,11.4,6.5,9.9,1.9,1.4,9.7,14.5,,0.1,1.2,1.4,.045,,-2.4,0.5,-1.9,0.0
226,Tyrone Wallace\wallaty01,PG,24,LAC,62,628,7.0,.450,.088,.263,3.5,13.2,8.5,9.5,1.6,0.9,12.9,18.7,,-0.8,0.5,-0.3,-0.023,,-5.6,-0.8,-6.4,-0.7
227,John Collins\collijo01,PF,21,ATL,61,1829,21.8,.627,.190,.320,12.3,22.1,17.1,11.0,0.6,1.8,11.2,23.7,,5.0,1.0,6.0,.158,,2.8,-1.9,0.9,1.3
228,Pat Connaughton\connapa01,SG,26,MIL,61,1261,13.6,.573,.571,.114,5.2,15.0,10.4,12.6,1.2,1.7,8.2,13.3,,2.0,1.9,3.9,.149,,0.3,0.8,1.2,1.0
229,Frank Jackson\jacksfr01,PG,20,NOP,61,1169,9.4,.517,.378,.163,2.2,9.5,5.9,8.0,1.0,0.1,9.1,18.5,,0.1,0.4,0.4,.018,,-2.9,-1.7,-4.6,-0.8
230,Meyers Leonard\leoname01,C,26,POR,61,878,15.8,.675,.459,.211,6.1,21.8,14.2,11.8,0.7,0.8,14.0,14.8,,2.1,0.9,3.0,.164,,1.5,0.3,1.8,0.8
231,Abdel Nader\naderab01,SF,25,OKC,61,694,8.8,.522,.465,.167,2.0,15.7,8.6,3.8,1.3,1.5,10.1,15.1,,0.0,0.9,0.9,.062,,-3.6,0.3,-3.2,-0.2
232,Ian Clark\clarkia01,SG,27,NOP,60,973,8.3,.502,.527,.097,1.4,8.0,4.7,12.9,1.1,0.7,12.7,19.3,,-0.4,0.3,-0.1,-0.003,,-3.3,-1.8,-5.1,-0.8
233,Cristiano Felício\feliccr01,C,26,CHI,60,746,13.4,.568,.022,.408,11.4,20.5,15.9,7.2,0.7,0.8,13.5,14.3,,0.9,0.4,1.4,.088,,-2.0,-2.1,-4.1,-0.4
234,Jerian Grant\grantje02,PG,26,ORL,60,939,10.8,.526,.500,.182,2.1,9.1,5.6,22.4,2.3,0.5,17.7,13.4,,0.5,1.1,1.7,.085,,-2.9,1.3,-1.6,0.1
235,Maurice Harkless\harklma01,SF,25,POR,60,1415,13.2,.547,.309,.188,5.9,14.1,10.1,7.1,2.3,3.0,9.7,13.9,,1.5,1.9,3.4,.114,,-1.0,1.7,0.7,1.0
236,George Hill\hillge01,PG,32,TOT,60,1302,12.1,.554,.407,.226,3.2,8.3,5.9,14.0,1.9,0.5,11.0,15.1,,1.5,1.3,2.8,.103,,-1.9,0.5,-1.4,0.2
237,Derrick Jones Jr.\jonesde02,SF,21,MIA,60,1153,14.0,.559,.281,.377,8.8,13.3,11.1,4.7,1.9,3.3,10.2,15.6,,1.2,1.7,2.9,.121,,-1.5,1.0,-0.5,0.4
238,Kawhi Leonard\leonaka01,SF,27,TOR,60,2040,25.8,.606,.267,.377,4.2,18.6,11.6,16.4,2.5,1.0,8.4,30.3,,6.1,3.4,9.5,.224,,6.1,1.1,7.2,4.7
239,Norman Powell\powelno01,SG,25,TOR,60,1126,13.3,.596,.425,.188,1.6,11.5,6.7,11.6,1.7,1.0,13.1,19.0,,1.0,1.4,2.4,.102,,-0.9,0.2,-0.7,0.4
240,Jared Dudley\dudleja01,PF,33,BRK,59,1220,7.8,.554,.632,.192,2.9,10.4,6.7,9.2,1.4,1.0,14.2,10.4,,0.6,1.2,1.8,.070,,-2.9,1.1,-1.8,0.1
241,Tim Frazier\fraziti01,PG,28,TOT,59,1120,11.7,.544,.387,.207,3.9,11.5,7.7,27.6,1.2,0.4,21.1,13.3,,1.3,0.7,2.0,.084,,-1.4,-0.4,-1.8,0.1
242,Rondae Hollis-Jefferson\holliro01,SF,24,BRK,59,1234,12.5,.464,.101,.376,7.1,19.2,13.2,11.7,1.7,1.7,10.7,21.6,,-0.5,1.7,1.2,.047,,-3.0,0.4,-2.6,-0.2
243,Emmanuel Mudiay\mudiaem01,PG,22,NYK,59,1607,14.6,.531,.284,.251,2.1,10.9,6.4,24.2,1.3,1.0,14.6,25.6,,0.1,0.7,0.8,.023,,-0.2,-1.8,-2.0,0.0
244,Georges Niang\niangge01,PF,25,UTA,59,516,13.0,.613,.580,.133,2.4,15.7,9.1,10.1,0.9,0.9,10.7,17.8,,0.7,0.7,1.3,.123,,-0.2,0.2,0.0,0.3
245,Jahlil Okafor\okafoja01,C,23,NOP,59,935,17.9,.603,.014,.246,9.2,21.4,15.4,6.3,0.7,3.5,11.5,19.9,,1.4,0.8,2.2,.115,,-0.6,-0.9,-1.5,0.1
246,Ante Žižić\zizican01,C,22,CLE,59,1082,16.2,.590,.000,.399,10.6,22.8,16.4,7.7,0.6,1.8,13.6,18.2,,1.7,0.3,2.0,.087,,-1.1,-2.1,-3.2,-0.3
247,Ivica Zubac\zubaciv01,C,21,TOT,59,1040,18.9,.604,.000,.332,11.9,24.2,18.2,9.1,0.6,4.0,13.9,20.3,,1.9,1.3,3.2,.148,,-0.2,-0.2,-0.5,0.4
248,Sterling Brown\brownst02,SG,23,MIL,58,1034,10.9,.563,.471,.135,3.0,14.4,9.0,10.7,1.1,0.7,12.2,15.2,,0.7,1.4,2.1,.098,,-1.8,0.3,-1.5,0.1
249,Trey Burke\burketr01,PG,26,TOT,58,1125,16.5,.524,.290,.226,2.6,6.7,4.6,24.1,1.4,0.5,7.5,24.8,,1.4,0.5,1.9,.081,,1.5,-1.4,0.1,0.6
250,James Ennis\ennisja01,SF,28,TOT,58,1230,11.0,.590,.531,.276,5.3,10.9,8.1,4.7,1.6,1.6,9.3,12.7,,1.6,1.0,2.6,.103,,-1.4,-0.2,-1.5,0.1
